product_id,category,domain_name,tld,domain_age_days,rdap_age_score,dns_status,dns_redirect_hops,dns_health_score,tld_risk_score,composite_trust_score,risk_category,split
PRD-003882,food,dealstoday.space,.space,81,11.1,redirect,4,0,60,17.55,high,train
PRD-003883,food,topbrands.cf,.cf,471,64.52,active,2,50,42,55.66,medium,train
PRD-003884,food,amazon.in,.in,1184,100.0,active,0,100,88,97.6,low,train
PRD-003885,food,discountshop.top,.top,65,8.9,redirect,4,0,52,14.85,high,train
PRD-003886,food,indiadeals.ws,.ws,306,41.92,active,2,50,70,49.96,medium,val
PRD-003887,food,shopindia.live,.live,165,22.6,active,0,100,62,53.7,medium,test
PRD-003888,food,priceburn.xyz,.xyz,81,11.1,redirect,2,0,50,15.55,high,train
PRD-003889,food,topdeals.co,.co,233,31.92,active,0,100,85,62.96,medium,test
PRD-003890,food,priceburn.xyz,.xyz,19,2.6,partial,2,0,50,11.3,high,train
PRD-003891,food,fastdeal.pw,.pw,45,6.16,redirect,4,0,42,11.48,high,test
PRD-003892,food,nykaa.com,.com,3332,100.0,active,0,100,90,98.0,low,test
PRD-003893,food,shopindia.live,.live,214,29.32,active,1,100,62,57.06,medium,val
PRD-003894,food,suppl-cheap.gq,.gq,59,8.08,partial,3,0,40,12.04,high,train
PRD-003895,food,shopfast.vip,.vip,5,0.68,partial,3,0,50,10.34,high,train
PRD-003896,food,topdeals.co,.co,345,47.26,active,2,50,85,55.63,medium,val
PRD-003897,food,fastdeal.pw,.pw,9,1.23,partial,3,0,42,9.02,high,test
PRD-003898,food,shopfast.vip,.vip,56,7.67,redirect,5,0,50,13.84,high,val
PRD-003899,food,amazon.in,.in,3570,100.0,active,1,100,88,97.6,low,test
PRD-003900,food,bestprice99.tk,.tk,35,4.79,partial,2,0,45,11.4,high,train
PRD-003901,food,1mg.com,.com,3406,100.0,active,1,100,90,98.0,low,train
PRD-003902,food,shopindia.live,.live,205,28.08,active,1,100,62,56.44,medium,train
PRD-003903,food,buydirect.shop,.shop,275,37.67,active,2,50,82,50.24,medium,train
PRD-003904,food,indiadeals.ws,.ws,38,5.21,redirect,2,0,70,16.6,high,train
PRD-003905,food,fastdeal.pw,.pw,5,0.68,redirect,2,0,42,8.74,high,train
PRD-003906,food,topbrands.cf,.cf,101,13.84,partial,2,0,42,15.32,high,train
PRD-003907,food,megadiscount.ga,.ga,113,15.48,redirect,3,0,42,16.14,high,train
PRD-003908,food,myshopindia.online,.online,249,34.11,active,1,100,80,63.05,medium,train
PRD-003909,food,dealzone.info,.info,289,39.59,active,2,50,75,49.79,medium,train
PRD-003910,food,shopfast.vip,.vip,5,0.68,partial,2,0,50,10.34,high,train
PRD-003911,food,priceburn.xyz,.xyz,18,2.47,redirect,2,0,50,11.23,high,train
PRD-003912,food,cheapmeds.xyz,.xyz,252,34.52,active,1,100,50,57.26,medium,val
PRD-003913,food,brandedgoods.club,.club,53,7.26,partial,4,0,58,15.23,high,train
PRD-003914,food,dealzone.info,.info,231,31.64,active,0,100,75,60.82,medium,train
PRD-003915,food,dealspoint.tech,.tech,231,31.64,active,2,50,80,46.82,medium,train
PRD-003916,food,brandshop.fun,.fun,388,53.15,active,1,100,55,67.58,medium,val
PRD-003917,food,meesho.com,.com,2165,100.0,active,1,100,90,98.0,low,test
PRD-003918,food,originaldeal.cc,.cc,7,0.96,redirect,5,0,55,11.48,high,train
PRD-003919,food,healthkart.com,.com,2159,100.0,active,0,100,90,98.0,low,train
PRD-003920,food,priceburn.xyz,.xyz,95,13.01,redirect,4,0,50,16.51,high,test
PRD-003921,food,mybrand.site,.site,197,26.99,active,1,100,65,56.49,medium,test
PRD-003922,food,bestbuys.digital,.digital,161,22.05,active,1,100,78,56.63,medium,train
PRD-003923,food,myshopindia.online,.online,237,32.47,active,1,100,80,62.23,medium,val
PRD-003924,food,dealstoday.space,.space,104,14.25,redirect,2,0,60,19.12,high,train
PRD-003925,food,dealstoday.space,.space,81,11.1,partial,5,0,60,17.55,high,train
PRD-003926,food,indiadeals.ws,.ws,118,16.16,partial,2,0,70,22.08,high,train
PRD-003927,food,dealstoday.space,.space,20,2.74,partial,2,0,60,13.37,high,train
PRD-003928,food,originaldeal.cc,.cc,89,12.19,redirect,2,0,55,17.1,high,val
PRD-003929,food,priceburn.xyz,.xyz,105,14.38,partial,3,0,50,17.19,high,train
PRD-003930,food,nykaa.com,.com,2243,100.0,active,0,100,90,98.0,low,train
PRD-003931,food,buynow365.store,.store,286,39.18,active,1,100,82,65.99,medium,train
PRD-003932,food,dealspoint.tech,.tech,67,9.18,active,1,100,80,50.59,medium,train
PRD-003933,food,cheapmeds.xyz,.xyz,38,5.21,partial,4,0,50,12.6,high,train
PRD-003934,food,buynow365.store,.store,303,41.51,active,2,50,82,52.15,medium,train
PRD-003935,food,indiadeals.ws,.ws,102,13.97,partial,3,0,70,20.99,high,train
PRD-003936,food,priceburn.xyz,.xyz,115,15.75,partial,3,0,50,17.88,high,train
PRD-003937,food,nykaa.com,.com,3198,100.0,active,1,100,90,98.0,low,train
PRD-003938,food,shopkart-india.store,.store,224,30.68,active,2,50,82,46.74,medium,val
PRD-003939,food,topbrands.cf,.cf,311,42.6,active,1,100,42,59.7,medium,train
PRD-003940,food,nykaa.com,.com,3908,100.0,active,1,100,90,98.0,low,train
PRD-003941,food,brandshop.io,.io,255,34.93,active,0,100,85,64.47,medium,train
PRD-003942,food,dealstoday.space,.space,8,1.1,redirect,3,0,60,12.55,high,test
PRD-003943,food,topdeals.co,.co,72,9.86,active,1,100,85,51.93,medium,val
PRD-003944,food,electronicszone.ml,.ml,209,28.63,active,1,100,40,52.32,medium,val
PRD-003945,food,topdeals.co,.co,126,17.26,active,1,100,85,55.63,medium,train
PRD-003946,food,mybrand.site,.site,122,16.71,active,0,100,65,51.36,medium,test
PRD-003947,food,buynow365.store,.store,213,29.18,active,1,100,82,60.99,medium,train
PRD-003948,food,shopnow24.io,.io,311,42.6,active,1,100,85,68.3,medium,test
PRD-003949,food,cheapmeds.xyz,.xyz,228,31.23,active,2,50,50,40.62,medium,train
PRD-003950,food,myntra.com,.com,1871,100.0,active,0,100,90,98.0,low,train
PRD-003951,food,topbrands.cf,.cf,90,12.33,redirect,3,0,42,14.56,high,train
PRD-003952,food,priceburn.xyz,.xyz,17,2.33,partial,2,0,50,11.16,high,train
PRD-003953,food,dealspoint.tech,.tech,219,30.0,active,2,50,80,46.0,medium,test
PRD-003954,food,brandshop.fun,.fun,63,8.63,redirect,2,0,55,15.32,high,test
PRD-003955,food,fastdeal.pw,.pw,36,4.93,partial,3,0,42,10.87,high,train
PRD-003956,food,brandshop.io,.io,123,16.85,active,1,100,85,55.42,medium,train
PRD-003957,food,flipkart.com,.com,1165,100.0,active,0,100,90,98.0,low,test
PRD-003958,food,cheapmeds.xyz,.xyz,55,7.53,partial,2,0,50,13.77,high,train
PRD-003959,food,topbrands.cf,.cf,91,12.47,partial,3,0,42,14.63,high,train
PRD-003960,food,snapdeal.com,.com,2735,100.0,active,0,100,90,98.0,low,train
PRD-003961,food,dealzone.info,.info,147,20.14,active,1,100,75,55.07,medium,test
PRD-003962,food,fastdeal.pw,.pw,124,16.99,active,1,100,42,46.89,medium,train
PRD-003963,food,suppl-cheap.gq,.gq,19,2.6,partial,5,0,40,9.3,high,train
PRD-003964,food,mybrand.site,.site,92,12.6,active,1,100,65,49.3,medium,train
PRD-003965,food,megadiscount.ga,.ga,104,14.25,redirect,2,0,42,15.52,high,val
PRD-003966,food,priceburn.xyz,.xyz,61,8.36,redirect,2,0,50,14.18,high,train
PRD-003967,food,tatacliq.com,.com,2628,100.0,active,0,100,90,98.0,low,train
PRD-003968,food,shopkart-india.store,.store,70,9.59,active,1,100,82,51.19,medium,test
PRD-003969,food,fastdeal.pw,.pw,272,37.26,active,1,100,42,57.03,medium,test
PRD-003970,food,discountshop.top,.top,33,4.52,redirect,2,0,52,12.66,high,val
PRD-003971,food,brandshop.io,.io,333,45.62,active,1,100,85,69.81,medium,train
PRD-003972,food,brandshop.fun,.fun,115,15.75,partial,5,0,55,18.88,high,train
PRD-003973,food,brandshop.io,.io,223,30.55,active,2,50,85,47.27,medium,train
PRD-003974,food,fastdeal.pw,.pw,49,6.71,partial,3,0,42,11.76,high,train
PRD-003975,food,myntra.com,.com,783,100.0,active,0,100,90,98.0,low,train
PRD-003976,food,topbrands.cf,.cf,87,11.92,redirect,2,0,42,14.36,high,train
PRD-003977,food,nykaa.com,.com,2023,100.0,active,0,100,90,98.0,low,train
PRD-003978,food,shopindia.live,.live,328,44.93,active,2,50,62,49.87,medium,train
PRD-003979,food,suppl-cheap.gq,.gq,257,35.21,active,1,100,40,55.6,medium,train
PRD-003980,food,indiadeals.ws,.ws,177,24.25,active,2,50,70,41.12,medium,train
PRD-003981,food,originaldeal.cc,.cc,271,37.12,active,1,100,55,59.56,medium,train
PRD-003982,food,fastdeal.pw,.pw,408,55.89,active,1,100,42,66.35,medium,train
PRD-003983,food,dealspoint.tech,.tech,189,25.89,active,0,100,80,58.95,medium,train
PRD-003984,food,megadiscount.ga,.ga,138,18.9,active,1,100,42,47.85,medium,val
PRD-003985,food,flipkart.com,.com,3246,100.0,active,1,100,90,98.0,low,val
PRD-003986,food,topdeals.co,.co,275,37.67,active,2,50,85,50.84,medium,train
PRD-003987,food,bestprice99.tk,.tk,95,13.01,redirect,2,0,45,15.51,high,train
PRD-003988,food,reliancedigital.in,.in,3373,100.0,active,1,100,88,97.6,low,train
PRD-003989,food,originaldeal.cc,.cc,37,5.07,redirect,4,0,55,13.53,high,train
PRD-003990,food,purplle.com,.com,2568,100.0,active,1,100,90,98.0,low,test
PRD-003991,food,originaldeal.cc,.cc,60,8.22,partial,2,0,55,15.11,high,val
PRD-003992,food,topbrands.cf,.cf,43,5.89,partial,5,0,42,11.35,high,train
PRD-003993,food,buynow365.store,.store,140,19.18,active,2,50,82,40.99,medium,train
PRD-003994,food,myntra.com,.com,2720,100.0,active,1,100,90,98.0,low,test
PRD-003995,food,tatacliq.com,.com,3421,100.0,active,1,100,90,98.0,low,train
PRD-003996,food,topdeals.co,.co,104,14.25,active,1,100,85,54.12,medium,train
PRD-003997,food,suppl-cheap.gq,.gq,68,9.32,redirect,2,0,40,12.66,high,train
PRD-003998,food,megadiscount.ga,.ga,268,36.71,active,1,100,42,56.76,medium,train
PRD-003999,food,brandshop.fun,.fun,84,11.51,partial,4,0,55,16.75,high,train
PRD-004000,food,dealstoday.space,.space,264,36.16,active,2,50,60,45.08,medium,train
PRD-004001,food,originaldeal.cc,.cc,83,11.37,redirect,4,0,55,16.68,high,train
PRD-004002,food,suppl-cheap.gq,.gq,198,27.12,active,1,100,40,51.56,medium,train
PRD-004003,food,myshopindia.online,.online,94,12.88,active,0,100,80,52.44,medium,train
PRD-004004,food,discountshop.top,.top,107,14.66,partial,5,0,52,17.73,high,test
PRD-004005,food,dealstoday.space,.space,16,2.19,partial,3,0,60,13.1,high,train
PRD-004006,food,discountshop.top,.top,44,6.03,partial,4,0,52,13.41,high,train
PRD-004007,food,cheapmeds.xyz,.xyz,16,2.19,redirect,2,0,50,11.1,high,train
PRD-004008,food,cheapmeds.xyz,.xyz,91,12.47,redirect,5,0,50,16.23,high,train
PRD-004009,food,bestprice99.tk,.tk,46,6.3,redirect,5,0,45,12.15,high,val
PRD-004010,food,discountshop.top,.top,302,41.37,active,2,50,52,46.08,medium,val
PRD-004011,food,shopkart-india.store,.store,144,19.73,active,1,100,82,56.26,medium,train
PRD-004012,food,priceburn.xyz,.xyz,9,1.23,redirect,2,0,50,10.62,high,train
PRD-004013,food,buynow365.store,.store,220,30.14,active,0,100,82,61.47,medium,train
PRD-004014,food,originaldeal.cc,.cc,108,14.79,redirect,4,0,55,18.4,high,train
PRD-004015,food,dealstoday.space,.space,419,57.4,active,2,50,60,55.7,medium,train
PRD-004016,food,indiabuys.co,.co,167,22.88,active,0,100,85,58.44,medium,test
PRD-004017,food,bestbuys.digital,.digital,335,45.89,active,1,100,78,68.55,medium,test
PRD-004018,food,cromaretail.com,.com,1421,100.0,active,0,100,90,98.0,low,train
PRD-004019,food,bestprice99.tk,.tk,24,3.29,partial,2,0,45,10.64,high,train
PRD-004020,food,meesho.com,.com,1625,100.0,active,1,100,90,98.0,low,test
PRD-004021,food,buynow365.store,.store,197,26.99,active,1,100,82,59.89,medium,train
PRD-004022,food,shopfast.vip,.vip,111,15.21,redirect,4,0,50,17.6,high,train
PRD-004023,food,buydirect.shop,.shop,235,32.19,active,0,100,82,62.5,medium,val
PRD-004024,food,topbrands.cf,.cf,29,3.97,redirect,4,0,42,10.39,high,val
PRD-004025,food,priceburn.xyz,.xyz,74,10.14,partial,4,0,50,15.07,high,train
PRD-004026,food,topbrands.cf,.cf,131,17.95,active,1,100,42,47.37,medium,train
PRD-004027,food,mybrand.site,.site,262,35.89,active,0,100,65,60.95,medium,train
PRD-004028,food,electronicszone.ml,.ml,441,60.41,active,1,100,40,68.21,medium,test
PRD-004029,food,bestprice99.tk,.tk,108,14.79,redirect,5,0,45,16.4,high,test
PRD-004030,food,shopfast.vip,.vip,88,12.05,redirect,5,0,50,16.03,high,train
PRD-004031,food,topbrands.cf,.cf,86,11.78,redirect,2,0,42,14.29,high,train
PRD-004032,food,dealstoday.space,.space,144,19.73,active,1,100,60,51.86,medium,val
PRD-004033,food,buybest.biz,.biz,249,34.11,active,0,100,72,61.45,medium,train
PRD-004034,food,megadiscount.ga,.ga,34,4.66,redirect,2,0,42,10.73,high,train
PRD-004035,food,netmeds.com,.com,1767,100.0,active,1,100,90,98.0,low,train
PRD-004036,food,flipkart.com,.com,3635,100.0,active,0,100,90,98.0,low,train
PRD-004037,food,nykaa.com,.com,3741,100.0,active,0,100,90,98.0,low,train
PRD-004038,food,priceburn.xyz,.xyz,16,2.19,redirect,5,0,50,11.1,high,train
PRD-004039,food,originaldeal.cc,.cc,12,1.64,redirect,2,0,55,11.82,high,train
PRD-004040,food,buybest.biz,.biz,224,30.68,active,0,100,72,59.74,medium,train
PRD-004041,food,priceburn.xyz,.xyz,54,7.4,partial,2,0,50,13.7,high,train
PRD-004042,food,suppl-cheap.gq,.gq,74,10.14,partial,5,0,40,13.07,high,train
PRD-004043,food,reliancedigital.in,.in,763,100.0,active,1,100,88,97.6,low,val
PRD-004044,food,myshopindia.online,.online,63,8.63,active,1,100,80,50.32,medium,train
PRD-004045,food,cheapmeds.xyz,.xyz,320,43.84,active,2,50,50,46.92,medium,train
PRD-004046,food,dealstoday.space,.space,144,19.73,active,1,100,60,51.86,medium,test
PRD-004047,food,indiadeals.ws,.ws,455,62.33,active,2,50,70,60.16,medium,train
PRD-004048,food,topbrands.cf,.cf,106,14.52,partial,4,0,42,15.66,high,train
PRD-004049,food,brandshop.fun,.fun,300,41.1,active,1,100,55,61.55,medium,train
PRD-004050,food,shopfast.vip,.vip,138,18.9,active,1,100,50,49.45,medium,train
PRD-004051,food,discountshop.top,.top,33,4.52,partial,4,0,52,12.66,high,train
PRD-004052,food,originaldeal.cc,.cc,182,24.93,active,1,100,55,53.47,medium,train
PRD-004053,food,myshopindia.online,.online,172,23.56,active,0,100,80,57.78,medium,train
PRD-004054,food,dealspoint.tech,.tech,318,43.56,active,1,100,80,67.78,medium,train
PRD-004055,food,brandedgoods.club,.club,37,5.07,partial,4,0,58,14.13,high,train
PRD-004056,food,dealspoint.tech,.tech,139,19.04,active,2,50,80,40.52,medium,train
PRD-004057,food,dealstoday.space,.space,105,14.38,partial,5,0,60,19.19,high,train
PRD-004058,food,shopnow24.io,.io,207,28.36,active,2,50,85,46.18,medium,train
PRD-004059,food,indiadeals.ws,.ws,23,3.15,partial,4,0,70,15.58,high,train
PRD-004060,food,priceburn.xyz,.xyz,64,8.77,partial,4,0,50,14.38,high,val
PRD-004061,food,tatacliq.com,.com,2822,100.0,active,1,100,90,98.0,low,test
PRD-004062,food,healthkart.com,.com,2643,100.0,active,0,100,90,98.0,low,train
PRD-004063,food,healthkart.com,.com,3949,100.0,active,0,100,90,98.0,low,val
PRD-004064,food,bestbuys.digital,.digital,94,12.88,active,0,100,78,52.04,medium,val
PRD-004065,food,suppl-cheap.gq,.gq,403,55.21,active,2,50,40,50.6,medium,test
PRD-004066,food,shopfast.vip,.vip,91,12.47,partial,2,0,50,16.23,high,train
PRD-004067,food,mybrand.site,.site,267,36.58,active,1,100,65,61.29,medium,val
PRD-004068,food,brandedgoods.club,.club,56,7.67,partial,3,0,58,15.44,high,train
PRD-004069,food,priceburn.xyz,.xyz,296,40.55,active,2,50,50,45.27,medium,test
PRD-004070,food,buydirect.shop,.shop,225,30.82,active,2,50,82,46.81,medium,val
PRD-004071,food,bestprice99.tk,.tk,114,15.62,partial,4,0,45,16.81,high,train
PRD-004072,food,dealstoday.space,.space,6,0.82,redirect,5,0,60,12.41,high,train
PRD-004073,food,reliancedigital.in,.in,1795,100.0,active,0,100,88,97.6,low,train
PRD-004074,food,mybrand.site,.site,268,36.71,active,1,100,65,61.36,medium,train
PRD-004075,food,shopfast.vip,.vip,71,9.73,redirect,5,0,50,14.86,high,test
PRD-004076,food,discountshop.top,.top,28,3.84,redirect,4,0,52,12.32,high,train
PRD-004077,food,buynow365.store,.store,173,23.7,active,1,100,82,58.25,medium,val
PRD-004078,food,shopindia.live,.live,126,17.26,active,0,100,62,51.03,medium,test
PRD-004079,food,mybrand.site,.site,335,45.89,active,0,100,65,65.95,medium,train
PRD-004080,food,shopfast.vip,.vip,420,57.53,active,2,50,50,53.77,medium,train
PRD-004081,food,netmeds.com,.com,1777,100.0,active,0,100,90,98.0,low,train
PRD-004082,food,brandshop.fun,.fun,78,10.68,redirect,2,0,55,16.34,high,train
PRD-004083,food,megadiscount.ga,.ga,110,15.07,redirect,5,0,42,15.93,high,train
PRD-004084,food,originaldeal.cc,.cc,50,6.85,partial,2,0,55,14.42,high,train
PRD-004085,food,cheapmeds.xyz,.xyz,118,16.16,redirect,3,0,50,18.08,high,train
PRD-004086,food,flipkart.com,.com,3644,100.0,active,0,100,90,98.0,low,train
PRD-004087,food,fastdeal.pw,.pw,465,63.7,active,2,50,42,55.25,medium,test
PRD-004088,food,brandshop.io,.io,131,17.95,active,2,50,85,40.97,medium,train
PRD-004089,food,shopfast.vip,.vip,450,61.64,active,2,50,50,55.82,medium,test
PRD-004090,food,topbrands.cf,.cf,117,16.03,active,1,100,42,46.41,medium,train
PRD-004091,food,brandedgoods.club,.club,330,45.21,active,2,50,58,49.2,medium,val
PRD-004092,food,dealspoint.tech,.tech,147,20.14,active,2,50,80,41.07,medium,train
PRD-004093,food,nykaa.com,.com,1422,100.0,active,0,100,90,98.0,low,train
PRD-004094,food,myshopindia.online,.online,231,31.64,active,2,50,80,46.82,medium,train
PRD-004095,food,shopkart-india.store,.store,165,22.6,active,1,100,82,57.7,medium,train
PRD-004096,food,discountshop.top,.top,107,14.66,partial,2,0,52,17.73,high,train
PRD-004097,food,snapdeal.com,.com,3055,100.0,active,0,100,90,98.0,low,train
PRD-004098,food,brandshop.io,.io,128,17.53,active,1,100,85,55.77,medium,train
PRD-004099,food,topbrands.cf,.cf,61,8.36,redirect,5,0,42,12.58,high,train
PRD-004100,food,electronicszone.ml,.ml,43,5.89,partial,5,0,40,10.95,high,test
PRD-004101,food,bestbuys.digital,.digital,69,9.45,active,1,100,78,50.33,medium,val
PRD-004102,food,topbrands.cf,.cf,105,14.38,redirect,3,0,42,15.59,high,train
PRD-004103,food,shopfast.vip,.vip,16,2.19,redirect,5,0,50,11.1,high,train
PRD-004104,food,cheapmeds.xyz,.xyz,100,13.7,partial,5,0,50,16.85,high,train
PRD-004105,food,mybrand.site,.site,155,21.23,active,0,100,65,53.62,medium,train
PRD-004106,food,mybrand.site,.site,196,26.85,active,1,100,65,56.42,medium,test
PRD-004107,food,fastdeal.pw,.pw,323,44.25,active,1,100,42,60.52,medium,train
PRD-004108,food,electronicszone.ml,.ml,20,2.74,partial,3,0,40,9.37,high,train
PRD-004109,food,discountshop.top,.top,17,2.33,partial,2,0,52,11.56,high,val
PRD-004110,food,electronicszone.ml,.ml,276,37.81,active,1,100,40,56.9,medium,test
PRD-004111,food,dealstoday.space,.space,112,15.34,redirect,5,0,60,19.67,high,val
PRD-004112,food,megadiscount.ga,.ga,375,51.37,active,2,50,42,49.08,medium,train
PRD-004113,food,topbrands.cf,.cf,16,2.19,partial,4,0,42,9.5,high,train
PRD-004114,food,tatacliq.com,.com,437,59.86,active,1,100,90,77.93,low,train
PRD-004115,food,purplle.com,.com,2256,100.0,active,0,100,90,98.0,low,train
PRD-004116,food,topdeals.co,.co,87,11.92,active,0,100,85,52.96,medium,train
PRD-004117,food,dealspoint.tech,.tech,340,46.58,active,2,50,80,54.29,medium,val
PRD-004118,food,shopindia.live,.live,226,30.96,active,0,100,62,57.88,medium,test
PRD-004119,food,shopindia.live,.live,71,9.73,active,1,100,62,47.26,medium,train
PRD-004120,food,priceburn.xyz,.xyz,50,6.85,partial,2,0,50,13.42,high,train
PRD-004121,food,fastdeal.pw,.pw,43,5.89,partial,5,0,42,11.35,high,val
PRD-004122,food,1mg.com,.com,3622,100.0,active,0,100,90,98.0,low,train
PRD-004123,food,fastdeal.pw,.pw,70,9.59,partial,3,0,42,13.19,high,train
PRD-004124,food,electronicszone.ml,.ml,70,9.59,redirect,2,0,40,12.79,high,train
PRD-004125,food,nykaa.com,.com,1822,100.0,active,0,100,90,98.0,low,test
PRD-004126,food,priceburn.xyz,.xyz,133,18.22,active,1,100,50,49.11,medium,val
PRD-004127,food,originaldeal.cc,.cc,39,5.34,redirect,5,0,55,13.67,high,train
PRD-004128,food,topbrands.cf,.cf,43,5.89,redirect,2,0,42,11.35,high,train
PRD-004129,food,bestbuys.digital,.digital,125,17.12,active,1,100,78,54.16,medium,train
PRD-004130,food,electronicszone.ml,.ml,26,3.56,partial,5,0,40,9.78,high,train
PRD-004131,food,discountshop.top,.top,293,40.14,active,2,50,52,45.47,medium,test
PRD-004132,food,brandedgoods.club,.club,10,1.37,partial,2,0,58,12.28,high,train
PRD-004133,food,indiadeals.ws,.ws,9,1.23,partial,3,0,70,14.62,high,val
PRD-004134,food,shopnow24.io,.io,296,40.55,active,2,50,85,52.27,medium,train
PRD-004135,food,buydirect.shop,.shop,192,26.3,active,1,100,82,59.55,medium,train
PRD-004136,food,shopfast.vip,.vip,269,36.85,active,1,100,50,58.42,medium,train
PRD-004137,food,priceburn.xyz,.xyz,52,7.12,redirect,5,0,50,13.56,high,train
PRD-004138,food,brandshop.fun,.fun,495,67.81,active,2,50,55,59.9,medium,train
PRD-004139,food,netmeds.com,.com,644,88.22,active,1,100,90,92.11,low,val
PRD-004140,food,purplle.com,.com,2904,100.0,active,1,100,90,98.0,low,test
PRD-004141,food,ecommerce.shop,.shop,299,40.96,active,1,100,82,66.88,medium,val
PRD-004142,food,meesho.com,.com,1830,100.0,active,1,100,90,98.0,low,test
PRD-004143,food,discountshop.top,.top,83,11.37,redirect,5,0,52,16.08,high,train
