product_id,category,product_name,seller_name,seller_verified,seller_rating,listing_age_days,price_inr,category_median_price,price_z_score,img_reverse_match_rate,criteria_met,authenticity_label,split
PRD-004100,food,Everest Garam Masala 100g,offer_zone_india,0,2.3,292,102.85,350,-2.354,0.163,3,suspicious,test
PRD-004101,food,Amul Ghee Pure 1kg,best_deals_india99,0,4.4,28,125.06,350,-2.142,0.346,3,suspicious,val
PRD-004102,food,MTR Gulab Jamun Mix 200g,shoppingkart_2024,0,3.2,350,130.06,350,-2.095,0.24,3,suspicious,train
PRD-004103,food,Amul Ghee Pure 1kg,shoppingkart_2024,0,3.5,69,637.41,350,2.737,0.516,4,suspicious,train
PRD-004104,food,Fortune Sunflower Oil 5L,quickbuy_india,0,3.2,128,121.95,350,-2.172,0.103,3,suspicious,train
PRD-004105,food,Parle-G Glucose Biscuits 800g,mega_sale_store99,0,2.3,387,1837.91,350,14.171,0.604,2,suspicious,train
PRD-004106,food,Fortune Chana Dal 1kg,quickbuy_india,0,2.6,13,72.22,350,-2.646,0.115,4,suspicious,test
PRD-004107,food,Himalaya Pink Salt 1kg,topbrand_cheap,0,3.6,200,162.8,350,-1.783,0.384,2,suspicious,train
PRD-004108,food,Tata Sampann Moong Dal 1kg,premium_products_in,0,3.2,216,166.79,350,-1.745,0.529,2,suspicious,train
PRD-004109,food,Britannia Good Day Cookies 600g,store_24x7_india,0,2.8,177,144.11,350,-1.961,0.13,3,suspicious,val
PRD-004110,food,Knorr Soupy Noodles 66g,cheap_products_bro,0,3.0,135,1923.96,350,14.99,0.639,2,suspicious,test
PRD-004111,food,Dawat Rozana Basmati Rice 5kg,trusted_seller_001,1,3.5,363,50.07,350,-2.856,0.475,2,suspicious,val
PRD-004112,food,Aashirvaad Whole Wheat Flour 10kg,online_bargains_in,0,3.8,10,121.51,350,-2.176,0.398,3,suspicious,train
PRD-004113,food,Fortune Chana Dal 1kg,best_price_hub,0,3.2,25,115.22,350,-2.236,0.499,3,suspicious,train
PRD-004114,food,24 Mantra Organic Basmati Rice 5kg,shoppingkart_2024,0,4.3,352,109.09,350,-2.294,0.53,1,suspicious,train
PRD-004115,food,Mother Dairy Milk Powder 500g,online_bargains_in,0,4.0,113,135.31,350,-2.045,0.161,2,suspicious,train
PRD-004116,food,Tata Salt Lite Low Sodium 1kg,original_only_india,0,3.5,305,1157.48,350,7.69,0.222,3,suspicious,train
PRD-004117,food,Everest Garam Masala 100g,trusted_seller_001,0,2.3,90,127.39,350,-2.12,0.583,1,suspicious,val
PRD-004118,food,Fortune Sunflower Oil 5L,shoppingkart_2024,0,3.0,329,2266.02,350,18.248,0.511,2,suspicious,test
PRD-004119,food,Tata Salt Lite Low Sodium 1kg,topbrand_cheap,0,2.6,153,723.44,350,3.557,0.576,2,suspicious,train
PRD-004120,food,Tata Salt Lite Low Sodium 1kg,daily_deals_365,0,2.6,360,151.13,350,-1.894,0.333,3,suspicious,train
PRD-004121,food,Tetley Green Tea Lemon 50bags,online_bargains_in,0,3.3,150,105.65,350,-2.327,0.397,3,suspicious,val
PRD-004122,food,Patanjali Desi Ghee 1kg,shoppingkart_2024,0,3.4,296,2152.57,350,17.167,0.201,3,suspicious,train
PRD-004123,food,Tetley Green Tea Lemon 50bags,offer_zone_india,0,3.6,268,53.63,350,-2.823,0.296,4,suspicious,train
PRD-004124,food,Brooke Bond Red Label Tea 500g,daily_deals_365,0,3.1,25,57.07,350,-2.79,0.154,5,suspicious,train
PRD-004125,food,Dawat Rozana Basmati Rice 5kg,flashsale_hub,0,2.7,174,148.4,350,-1.92,0.229,2,suspicious,test
PRD-004126,food,Tata Salt Lite Low Sodium 1kg,cheap_products_bro,0,2.2,159,1360.91,350,9.628,0.137,3,suspicious,val
PRD-004127,food,Fortune Chana Dal 1kg,original_only_india,0,3.2,311,633.24,350,2.698,0.319,4,suspicious,train
PRD-004128,food,Himalaya Pink Salt 1kg,premium_products_in,0,3.1,217,122.49,350,-2.167,0.403,2,suspicious,train
PRD-004129,food,24 Mantra Organic Basmati Rice 5kg,cheap_products_bro,0,2.2,243,154.76,350,-1.859,0.449,1,suspicious,train
PRD-004130,food,Maggi Masala Noodles 12pk,flashsale_hub,0,2.3,128,170.62,350,-1.708,0.327,3,suspicious,train
PRD-004131,food,Saffola Gold Refined Oil 2L,mega_sale_store99,1,3.5,88,2342.89,350,18.98,0.208,3,suspicious,test
PRD-004132,food,Saffola Gold Refined Oil 2L,ecomm_deals_india,0,2.3,294,151.51,350,-1.89,0.413,2,suspicious,train
PRD-004133,food,Himalaya Pink Salt 1kg,flashsale_hub,0,2.3,287,1823.96,350,14.038,0.326,4,suspicious,val
PRD-004134,food,Maggi Masala Noodles 12pk,mega_sale_store99,0,4.1,337,66.36,350,-2.701,0.251,3,suspicious,train
PRD-004135,food,Himalaya Pink Salt 1kg,offer_zone_india,1,4.4,392,58.04,350,-2.781,0.491,1,suspicious,train
PRD-004136,food,Brooke Bond Red Label Tea 500g,best_price_hub,0,3.4,397,1910.17,350,14.859,0.525,2,suspicious,train
PRD-004137,food,Nescafe Classic Coffee 100g,discount_wala_store,1,4.3,246,62.99,350,-2.733,0.236,3,suspicious,train
PRD-004138,food,India Gate Classic Basmati Rice 5kg,offer_zone_india,0,2.9,362,112.76,350,-2.259,0.536,1,suspicious,train
PRD-004139,food,Saffola Gold Refined Oil 2L,offer_zone_india,1,2.9,196,1040.07,350,6.572,0.507,1,suspicious,val
PRD-004140,food,Tata Salt Lite Low Sodium 1kg,super_low_price123,0,3.0,143,109.41,350,-2.291,0.515,1,suspicious,test
PRD-004141,food,Nescafe Classic Coffee 100g,original_only_india,1,3.9,58,1395.51,350,9.957,0.459,2,suspicious,val
PRD-004142,food,Tetley Green Tea Lemon 50bags,original_only_india,0,3.8,244,103.87,350,-2.344,0.483,1,suspicious,test
PRD-004143,food,India Gate Classic Basmati Rice 5kg,store_24x7_india,0,2.8,128,1710.45,350,12.957,0.181,4,suspicious,train
PRD-004144,food,Amul Ghee Pure 1kg,cheap_products_bro,0,2.9,187,116.23,350,-2.226,0.419,2,suspicious,train
PRD-004145,food,Mother Dairy Milk Powder 500g,premium_products_in,0,3.4,337,82.93,350,-2.544,0.588,3,suspicious,train
PRD-004146,food,Nendran Banana Chips 400g,topbrand_cheap,0,3.1,141,174.48,350,-1.672,0.425,1,suspicious,train
PRD-004147,food,Himalaya Pink Salt 1kg,ecomm_deals_india,0,3.0,278,80.63,350,-2.565,0.533,3,suspicious,train
PRD-004148,food,Saffola Gold Refined Oil 2L,ecomm_deals_india,1,2.9,67,124.53,350,-2.147,0.539,1,suspicious,train
PRD-004149,food,Saffola Gold Refined Oil 2L,daily_deals_365,0,2.7,343,1389.38,350,9.899,0.419,2,suspicious,test
PRD-004150,food,Eastern Chicken Masala 50g,offer_zone_india,0,4.2,6,1530.95,350,11.247,0.272,4,suspicious,test
PRD-004151,food,Maggi Masala Noodles 12pk,premium_products_in,0,4.2,171,1426.26,350,10.25,0.143,4,suspicious,train
PRD-004152,food,Aashirvaad Whole Wheat Flour 10kg,trusted_seller_001,0,3.2,54,2118.61,350,16.844,0.613,3,suspicious,train
PRD-004153,food,Tata Salt Lite Low Sodium 1kg,best_price_hub,0,4.3,41,164.78,350,-1.764,0.512,3,suspicious,test
PRD-004154,food,Eastern Chicken Masala 50g,trusted_seller_001,0,3.6,188,114.32,350,-2.245,0.252,3,suspicious,train
PRD-004155,food,24 Mantra Organic Basmati Rice 5kg,trusted_seller_001,0,3.1,398,2054.94,350,16.238,0.502,2,suspicious,val
PRD-004156,food,Saffola Gold Refined Oil 2L,quickbuy_india,0,2.7,17,1584.14,350,11.754,0.497,3,suspicious,train
PRD-004157,food,Aashirvaad Whole Wheat Flour 10kg,best_price_hub,0,2.2,364,127.24,350,-2.122,0.101,3,suspicious,test
PRD-004158,food,Catch Biryani Masala 100g,ecomm_deals_india,0,2.8,297,168.77,350,-1.726,0.416,1,suspicious,test
PRD-004159,food,India Gate Classic Basmati Rice 5kg,best_deals_india99,0,4.1,230,1362.9,350,9.647,0.485,2,suspicious,val
PRD-004160,food,Tetley Green Tea Lemon 50bags,trusted_seller_001,0,4.3,255,115.42,350,-2.234,0.507,2,suspicious,train
PRD-004161,food,Tata Salt Lite Low Sodium 1kg,buy_now_india_2023,0,2.8,239,86.27,350,-2.512,0.307,4,suspicious,train
PRD-004162,food,Nendran Banana Chips 400g,original_only_india,1,2.2,235,52.89,350,-2.83,0.445,2,suspicious,train
PRD-004163,food,Fortune Sunflower Oil 5L,discount_wala_store,0,2.2,233,121.44,350,-2.177,0.258,2,suspicious,train
PRD-004164,food,24 Mantra Organic Basmati Rice 5kg,premium_products_in,0,2.3,205,87.74,350,-2.498,0.62,2,suspicious,val
PRD-004165,food,Amul Ghee Pure 1kg,daily_deals_365,1,2.3,244,2248.53,350,18.081,0.25,3,suspicious,train
PRD-004166,food,Eastern Chicken Masala 50g,original_only_india,0,3.8,187,79.88,350,-2.573,0.164,4,suspicious,train
PRD-004167,food,Tetley Green Tea Lemon 50bags,super_low_price123,0,3.3,71,172.94,350,-1.686,0.479,2,suspicious,train
PRD-004168,food,Fortune Sunflower Oil 5L,online_bargains_in,0,2.3,11,73.08,350,-2.637,0.423,3,suspicious,train
PRD-004169,food,Parle-G Glucose Biscuits 800g,buy_now_india_2023,0,2.4,393,140.86,350,-1.992,0.225,2,suspicious,test
PRD-004170,food,Haldiram's Soan Papdi 250g,mega_sale_store99,1,3.9,266,116.49,350,-2.224,0.172,1,suspicious,train
PRD-004171,food,MTR Gulab Jamun Mix 200g,daily_deals_365,0,4.3,108,118.44,350,-2.205,0.226,2,suspicious,val
PRD-004172,food,Britannia Good Day Cookies 600g,mega_sale_store99,0,3.8,32,1030.03,350,6.476,0.31,4,suspicious,train
PRD-004173,food,Fortune Sunflower Oil 5L,super_low_price123,1,3.0,207,100.95,350,-2.372,0.164,1,suspicious,train
PRD-004174,food,Amul Ghee Pure 1kg,trusted_seller_001,0,3.4,377,2112.65,350,16.787,0.133,4,suspicious,test
PRD-004175,food,Himalaya Pink Salt 1kg,mega_sale_store99,0,3.1,162,147.96,350,-1.924,0.405,1,suspicious,train
PRD-004176,food,Everest Garam Masala 100g,online_bargains_in,0,2.0,152,100.55,350,-2.376,0.461,1,suspicious,train
PRD-004177,food,Fortune Chana Dal 1kg,premium_products_in,1,3.7,53,91.62,350,-2.461,0.318,3,suspicious,train
PRD-004178,food,Maggi Masala Noodles 12pk,premium_products_in,1,2.7,40,90.42,350,-2.472,0.311,3,suspicious,train
PRD-004179,food,Haldiram's Soan Papdi 250g,shoppingkart_2024,1,3.8,83,1964.93,350,15.38,0.188,3,suspicious,train
PRD-004180,food,Organic India Tulsi Green Tea 25bags,buy_direct_savings,0,3.7,355,163.64,350,-1.775,0.527,1,suspicious,train
PRD-004181,food,Dawat Rozana Basmati Rice 5kg,offer_zone_india,0,2.3,247,75.29,350,-2.616,0.478,3,suspicious,train
PRD-004182,food,Mother Dairy Milk Powder 500g,offer_zone_india,0,3.5,188,105.57,350,-2.328,0.349,2,suspicious,train
PRD-004183,food,Bru Gold Instant Coffee 100g,topbrand_cheap,0,4.4,344,1798.95,350,13.8,0.298,3,suspicious,train
PRD-004184,food,Bru Gold Instant Coffee 100g,discount_wala_store,0,3.5,369,799.85,350,4.284,0.394,3,suspicious,test
PRD-004185,food,Brooke Bond Red Label Tea 500g,flashsale_hub,0,4.0,95,1288.99,350,8.943,0.208,3,suspicious,train
PRD-004186,food,Patanjali Desi Ghee 1kg,online_bargains_in,0,3.5,181,2189.17,350,17.516,0.135,3,suspicious,val
PRD-004187,food,Nendran Banana Chips 400g,premium_products_in,0,2.6,108,146.51,350,-1.938,0.616,1,suspicious,train
PRD-004188,food,Parle-G Glucose Biscuits 800g,online_bargains_in,0,4.4,244,113.61,350,-2.251,0.588,1,suspicious,train
PRD-004189,food,Patanjali Desi Ghee 1kg,offer_zone_india,0,3.6,164,114.62,350,-2.242,0.416,2,suspicious,train
PRD-004190,food,Dawat Rozana Basmati Rice 5kg,discount_wala_store,0,2.4,325,2339.95,350,18.952,0.305,3,suspicious,val
PRD-004191,food,Britannia Good Day Cookies 600g,premium_products_in,0,2.9,243,75.87,350,-2.611,0.16,4,suspicious,train
PRD-004192,food,Fortune Chana Dal 1kg,online_bargains_in,1,3.7,360,140.38,350,-1.996,0.603,0,suspicious,train
PRD-004193,food,Eastern Chicken Masala 50g,flashsale_hub,1,3.2,45,137.16,350,-2.027,0.599,1,suspicious,train
PRD-004194,food,Patanjali Desi Ghee 1kg,original_only_india,0,4.1,380,66.16,350,-2.703,0.265,3,suspicious,train
PRD-004195,food,Tetley Green Tea Lemon 50bags,best_price_hub,1,3.3,281,1152.87,350,7.646,0.205,2,suspicious,train
PRD-004196,food,Bru Gold Instant Coffee 100g,best_deals_india99,0,2.5,17,148.25,350,-1.921,0.452,3,suspicious,train
PRD-004197,food,Aashirvaad Whole Wheat Flour 10kg,cheap_products_bro,0,3.1,249,2288.98,350,18.466,0.643,2,suspicious,train
PRD-004198,food,Brooke Bond Red Label Tea 500g,topbrand_cheap,0,4.0,118,784.77,350,4.141,0.603,3,suspicious,train
PRD-004199,food,Patanjali Desi Ghee 1kg,discount_wala_store,0,2.2,77,2446.82,350,19.97,0.102,5,suspicious,train
PRD-004200,food,Haldiram's Soan Papdi 250g,mega_sale_store99,0,3.1,209,644.04,350,2.8,0.535,2,suspicious,train
PRD-004201,food,Tetley Green Tea Lemon 50bags,online_bargains_in,0,2.2,310,161.14,350,-1.799,0.379,3,suspicious,train
PRD-004202,food,Everest Garam Masala 100g,best_deals_india99,0,3.5,250,92.33,350,-2.454,0.417,1,suspicious,test
PRD-004203,food,Fortune Sunflower Oil 5L,original_only_india,0,2.9,178,79.76,350,-2.574,0.214,4,suspicious,train
PRD-004204,food,Everest Garam Masala 100g,best_deals_india99,0,4.3,274,85.02,350,-2.524,0.411,2,suspicious,train
PRD-004205,food,Tata Salt Lite Low Sodium 1kg,flashsale_hub,0,3.4,186,1299.77,350,9.045,0.411,2,suspicious,val
PRD-004206,food,Aashirvaad Whole Wheat Flour 10kg,online_bargains_in,0,2.1,319,648.51,350,2.843,0.295,3,suspicious,train
PRD-004207,food,Mother Dairy Milk Powder 500g,store_24x7_india,0,3.0,127,1973.73,350,15.464,0.277,3,suspicious,test
PRD-004208,food,Tetley Green Tea Lemon 50bags,daily_deals_365,0,3.7,21,161.83,350,-1.792,0.139,4,suspicious,train
PRD-004209,food,Knorr Soupy Noodles 66g,ecomm_deals_india,0,2.2,245,141.02,350,-1.99,0.284,3,suspicious,test
PRD-004210,food,Patanjali Desi Ghee 1kg,daily_deals_365,1,4.3,126,965.97,350,5.866,0.58,1,suspicious,train
PRD-004211,food,Britannia Good Day Cookies 600g,buy_direct_savings,0,2.4,105,63.72,350,-2.726,0.179,3,suspicious,test
PRD-004212,food,Aashirvaad Whole Wheat Flour 10kg,topbrand_cheap,0,2.2,293,2285.91,350,18.437,0.167,4,suspicious,val
PRD-004213,food,Bru Gold Instant Coffee 100g,daily_deals_365,0,4.0,332,2364.64,350,19.187,0.32,4,suspicious,test
PRD-004214,food,Parle-G Glucose Biscuits 800g,cheap_products_bro,0,3.6,45,71.78,350,-2.65,0.243,5,suspicious,train
PRD-004215,food,MDH Deggi Mirch Powder 100g,daily_deals_365,0,3.3,329,60.31,350,-2.759,0.611,3,suspicious,train
PRD-004216,food,Tetley Green Tea Lemon 50bags,mega_sale_store99,0,2.5,277,134.93,350,-2.048,0.385,2,suspicious,train
PRD-004217,food,Himalaya Pink Salt 1kg,ecomm_deals_india,0,3.3,330,101.64,350,-2.365,0.43,1,suspicious,train
PRD-004218,food,Nescafe Classic Coffee 100g,daily_deals_365,0,4.3,111,2326.59,350,18.825,0.516,2,suspicious,test
PRD-004219,food,Tata Salt Lite Low Sodium 1kg,store_24x7_india,0,3.4,199,60.0,350,-2.762,0.583,3,suspicious,train
PRD-004220,food,Nescafe Classic Coffee 100g,original_only_india,1,3.6,46,2199.81,350,17.617,0.481,2,suspicious,train
PRD-004221,food,Mother Dairy Milk Powder 500g,best_deals_india99,1,2.8,23,163.91,350,-1.772,0.336,2,suspicious,train
PRD-004222,food,Nendran Banana Chips 400g,ecomm_deals_india,0,4.3,178,71.15,350,-2.656,0.464,3,suspicious,val
PRD-004223,food,Everest Garam Masala 100g,offer_zone_india,1,3.9,85,174.58,350,-1.671,0.207,3,suspicious,test
PRD-004224,food,India Gate Classic Basmati Rice 5kg,trusted_seller_001,0,2.6,41,1533.94,350,11.276,0.593,3,suspicious,val
PRD-004225,food,24 Mantra Organic Basmati Rice 5kg,trusted_seller_001,0,3.8,61,151.84,350,-1.887,0.442,3,suspicious,val
PRD-004226,food,Everest Garam Masala 100g,premium_products_in,0,2.3,213,147.06,350,-1.933,0.291,2,suspicious,val
PRD-004227,food,Everest Garam Masala 100g,online_bargains_in,0,3.4,119,53.75,350,-2.821,0.139,4,suspicious,train
PRD-004228,food,Tetley Green Tea Lemon 50bags,premium_products_in,0,4.3,278,1980.55,350,15.529,0.171,4,suspicious,train
PRD-004229,food,Tata Sampann Moong Dal 1kg,buy_direct_savings,0,3.9,227,787.44,350,4.166,0.398,3,suspicious,val
PRD-004230,food,Aashirvaad Whole Wheat Flour 10kg,super_low_price123,0,2.7,159,1385.43,350,9.861,0.62,3,suspicious,train
PRD-004231,food,Tata Sampann Moong Dal 1kg,quickbuy_india,0,2.2,85,137.86,350,-2.02,0.229,3,suspicious,val
PRD-004232,food,Mother Dairy Milk Powder 500g,offer_zone_india,0,4.2,125,2019.25,350,15.898,0.596,2,suspicious,train
PRD-004233,food,Organic India Tulsi Green Tea 25bags,store_24x7_india,0,3.9,93,157.7,350,-1.831,0.426,2,suspicious,train
PRD-004234,food,Fortune Chana Dal 1kg,offer_zone_india,0,2.9,163,110.82,350,-2.278,0.118,2,suspicious,train
PRD-004235,food,Nendran Banana Chips 400g,discount_wala_store,0,4.4,65,107.16,350,-2.313,0.541,2,suspicious,train
PRD-004236,food,Nescafe Classic Coffee 100g,buy_direct_savings,1,3.3,380,108.28,350,-2.302,0.503,0,suspicious,train
PRD-004237,food,Catch Biryani Masala 100g,quickbuy_india,0,3.4,106,127.34,350,-2.121,0.331,2,suspicious,val
PRD-004238,food,Knorr Soupy Noodles 66g,shoppingkart_2024,0,3.3,262,97.1,350,-2.409,0.288,2,suspicious,test
PRD-004239,food,Aashirvaad Whole Wheat Flour 10kg,flashsale_hub,0,2.5,138,138.86,350,-2.011,0.414,1,suspicious,train
PRD-004240,food,Catch Biryani Masala 100g,buy_direct_savings,1,3.2,20,93.89,350,-2.439,0.139,2,suspicious,test
PRD-004241,food,Eastern Chicken Masala 50g,topbrand_cheap,0,3.0,32,102.37,350,-2.358,0.448,3,suspicious,train
PRD-004242,food,Knorr Soupy Noodles 66g,best_deals_india99,0,3.2,102,1206.48,350,8.157,0.123,3,suspicious,train
PRD-004243,food,Dawat Rozana Basmati Rice 5kg,mega_sale_store99,0,4.2,86,116.9,350,-2.22,0.493,3,suspicious,val
PRD-004244,food,Tetley Green Tea Lemon 50bags,original_only_india,0,2.3,286,91.05,350,-2.466,0.404,1,suspicious,train
PRD-004245,food,Nescafe Classic Coffee 100g,premium_products_in,0,2.7,353,157.61,350,-1.832,0.383,3,suspicious,test
PRD-004246,food,Tata Tea Premium 500g,topbrand_cheap,0,3.1,221,117.87,350,-2.211,0.257,3,suspicious,train
PRD-004247,food,Bru Gold Instant Coffee 100g,quickbuy_india,0,3.5,269,98.17,350,-2.398,0.465,2,suspicious,train
PRD-004248,food,Tata Sampann Moong Dal 1kg,premium_products_in,0,4.1,348,136.5,350,-2.033,0.308,3,suspicious,train
PRD-004249,food,Catch Biryani Masala 100g,topbrand_cheap,0,3.6,205,73.37,350,-2.635,0.303,4,suspicious,train
PRD-004250,food,Maggi Masala Noodles 12pk,premium_products_in,0,3.9,344,138.85,350,-2.011,0.232,3,suspicious,train
PRD-004251,food,Nescafe Classic Coffee 100g,discount_wala_store,1,3.4,39,62.25,350,-2.74,0.367,4,suspicious,train
PRD-004252,food,Catch Biryani Masala 100g,store_24x7_india,1,4.2,353,956.98,350,5.781,0.511,2,suspicious,train
PRD-004253,food,Saffola Gold Refined Oil 2L,best_deals_india99,0,3.9,352,2029.9,350,15.999,0.17,3,suspicious,test
PRD-004254,food,Tata Salt Lite Low Sodium 1kg,best_deals_india99,0,3.3,391,121.69,350,-2.174,0.158,3,suspicious,train
PRD-004255,food,Maggi Masala Noodles 12pk,premium_products_in,0,2.5,337,137.66,350,-2.022,0.419,1,suspicious,train
PRD-004256,food,Organic India Tulsi Green Tea 25bags,quickbuy_india,0,4.5,183,80.94,350,-2.562,0.149,4,suspicious,test
PRD-004257,food,Patanjali Desi Ghee 1kg,super_low_price123,0,4.0,42,112.09,350,-2.266,0.61,3,suspicious,test
PRD-004258,food,Amul Ghee Pure 1kg,buy_direct_savings,0,3.7,208,72.17,350,-2.646,0.331,4,suspicious,train
PRD-004259,food,Bru Gold Instant Coffee 100g,shoppingkart_2024,0,3.3,34,2270.6,350,18.291,0.591,3,suspicious,test
PRD-004260,food,Fortune Sunflower Oil 5L,daily_deals_365,0,2.6,48,753.12,350,3.839,0.415,4,suspicious,train
PRD-004261,food,Britannia Good Day Cookies 600g,super_low_price123,0,4.2,376,1333.12,350,9.363,0.542,2,suspicious,train
PRD-004262,food,Dawat Rozana Basmati Rice 5kg,trusted_seller_001,0,4.5,58,143.91,350,-1.963,0.343,3,suspicious,train
PRD-004263,food,MTR Gulab Jamun Mix 200g,daily_deals_365,0,2.9,47,2172.6,350,17.358,0.275,4,suspicious,train
PRD-004264,food,Britannia Good Day Cookies 600g,offer_zone_india,0,2.8,371,68.15,350,-2.684,0.546,3,suspicious,train
PRD-004265,food,Maggi Masala Noodles 12pk,daily_deals_365,0,3.2,174,673.42,350,3.08,0.413,2,suspicious,train
PRD-004266,food,Haldiram's Soan Papdi 250g,super_low_price123,1,3.0,77,975.9,350,5.961,0.223,4,suspicious,val
PRD-004267,food,Mother Dairy Milk Powder 500g,daily_deals_365,0,4.1,40,96.31,350,-2.416,0.598,3,suspicious,train
PRD-004268,food,24 Mantra Organic Basmati Rice 5kg,original_only_india,0,3.9,106,69.96,350,-2.667,0.293,3,suspicious,test
PRD-004269,food,Britannia Good Day Cookies 600g,ecomm_deals_india,0,2.7,301,1185.39,350,7.956,0.102,4,suspicious,val
PRD-004270,food,Haldiram's Soan Papdi 250g,premium_products_in,1,2.7,16,1024.54,350,6.424,0.182,4,suspicious,val
PRD-004271,food,24 Mantra Organic Basmati Rice 5kg,topbrand_cheap,0,3.4,247,2287.18,350,18.449,0.112,4,suspicious,train
PRD-004272,food,Maggi Masala Noodles 12pk,trusted_seller_001,0,2.1,235,94.92,350,-2.429,0.333,3,suspicious,train
PRD-004273,food,Organic India Tulsi Green Tea 25bags,premium_products_in,1,4.1,34,1859.83,350,14.379,0.317,4,suspicious,train
PRD-004274,food,Haldiram's Soan Papdi 250g,quickbuy_india,0,2.3,335,128.58,350,-2.109,0.428,2,suspicious,val
PRD-004275,food,Brooke Bond Red Label Tea 500g,daily_deals_365,0,2.9,391,104.72,350,-2.336,0.558,1,suspicious,val
PRD-004276,food,MDH Deggi Mirch Powder 100g,super_low_price123,0,3.8,165,67.19,350,-2.693,0.118,3,suspicious,train
PRD-004277,food,Catch Biryani Masala 100g,discount_wala_store,0,3.9,341,49.22,350,-2.865,0.375,4,suspicious,train
PRD-004278,food,Organic India Tulsi Green Tea 25bags,store_24x7_india,0,4.3,257,97.45,350,-2.405,0.32,3,suspicious,train
PRD-004279,food,Fortune Sunflower Oil 5L,store_24x7_india,1,2.5,49,1076.09,350,6.915,0.159,3,suspicious,train
PRD-004280,food,Aashirvaad Whole Wheat Flour 10kg,buy_direct_savings,0,3.1,240,174.33,350,-1.673,0.449,1,suspicious,train
PRD-004281,food,Bru Gold Instant Coffee 100g,discount_wala_store,0,2.5,33,1996.44,350,15.68,0.25,4,suspicious,train
PRD-004282,food,Eastern Chicken Masala 50g,ecomm_deals_india,0,4.1,246,95.84,350,-2.421,0.483,1,suspicious,train
PRD-004283,food,Brooke Bond Red Label Tea 500g,buy_direct_savings,0,4.3,226,121.05,350,-2.18,0.234,2,suspicious,train
PRD-004284,food,Everest Garam Masala 100g,quickbuy_india,0,2.5,283,69.45,350,-2.672,0.2,4,suspicious,train
PRD-004285,food,Aashirvaad Whole Wheat Flour 10kg,store_24x7_india,0,2.2,292,1399.25,350,9.993,0.142,3,suspicious,train
PRD-004286,food,Nendran Banana Chips 400g,online_bargains_in,0,3.7,97,78.98,350,-2.581,0.631,2,suspicious,val
